sample_id,sample,era,location,K2,K3,K4,prop_sum,max_prop,dominant_cluster,entropy,effective_clusters,admixedness,individual_key,extraction_individual_ids,extraction_ids,n_extractions,library_individual_ids,library_extraction_ids,library_ids,sequence_ids,novogene_seq_ids,full_seq_names,full_seq_decodes,n_library_rows,n_library_extractions,decode_seq_names,decode_sequence_ids,n_decode_entries,conflict_flag,missing_extraction,missing_library,missing_decode
OchCCat095,OchCCat095.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8051320000000001,0.1928566,0.0020114,1,0.8051320000000001,K2,0.5044052250181583,1.6560002799552531,0.19486799999999993,OchCCat095,Och-CCat_095,Och-CCat_095-Ex1,1,Och-CCat_095,Och-CCat_095-Ex1,1,Och-CCat_095-Ex1-7B-lcwgs-1-1,OcC0209507B,OchCCat095,Och-CCat_095-Ex1-7B-lcwgs-1-2,1,1,OcC0209507B;OchCCat095,Och-CCat_095-Ex1-7B-lcwgs-1-1;Och-CCat_095-Ex1-7B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat096,OchCCat096.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9591284,0.0407714,1.001e-4,0.9999999,0.9591284,K2,0.17140587646151495,1.1869724154304615,0.04087160000000001,OchCCat096,Och-CCat_096,Och-CCat_096-Ex1,1,Och-CCat_096,Och-CCat_096-Ex1,1,Och-CCat_096-Ex1-6B-lcwgs-1-1,OcC0209606B,OchCCat096,Och-CCat_096-Ex1-6B-lcwgs-1-2,1,1,OcC0209606B;OchCCat096,Och-CCat_096-Ex1-6B-lcwgs-1-1;Och-CCat_096-Ex1-6B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum001,OchCTum001.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9827543,0.0159199,0.0013259,1.0000001,0.9827543,K2,0.09179243548452767,1.0961372792634652,0.01724570000000003,OchCTum001,Och-CTum_001,Och-CTum_001-Ex1,1,Och-CTum_001,Och-CTum_001-Ex1,1,Och-CTum_001-Ex1-5A-lcwgs-1-1,OcC0800105A,OchCTum001,Och-CTum_001-Ex1-5A-lcwgs-1-2,1,1,OcC0800105A;OchCTum001,Och-CTum_001-Ex1-5A-lcwgs-1-1;Och-CTum_001-Ex1-5A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum002,OchCTum002.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9727308,0.0262492,0.00102,1,0.9727308,K2,0.12946991239536995,1.13822486448788,0.02726919999999999,OchCTum002,Och-CTum_002,Och-CTum_002-Ex1,1,Och-CTum_002,Och-CTum_002-Ex1,1,Och-CTum_002-Ex1-5B-lcwgs-1-1,OcC0800205B,OchCTum002,Och-CTum_002-Ex1-5B-lcwgs-1-2,1,1,OcC0800205B;OchCTum002,Och-CTum_002-Ex1-5B-lcwgs-1-1;Och-CTum_002-Ex1-5B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum003,OchCTum003.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9988146,9.93e-5,0.0010862,1.0000001,0.9988146,K2,0.0095133724176497,1.0095587683870846,0.0011854,OchCTum003,Och-CTum_003,Och-CTum_003-Ex1,1,Och-CTum_003,Och-CTum_003-Ex1,1,Och-CTum_003-Ex1-5C-lcwgs-1-1,OcC0800305C,OchCTum003,Och-CTum_003-Ex1-5C-lcwgs-1-2,1,1,OcC0800305C;OchCTum003,Och-CTum_003-Ex1-5C-lcwgs-1-1;Och-CTum_003-Ex1-5C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum004,OchCTum004.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.999699,9.96e-5,2.014e-4,1,0.999699,K2,0.00293266161507889,1.002936966073965,3.009999999999957e-4,OchCTum004,Och-CTum_004,Och-CTum_004-Ex1,1,Och-CTum_004,Och-CTum_004-Ex1,1,Och-CTum_004-Ex1-5D-lcwgs-1-1,OcC0800405D,OchCTum004,Och-CTum_004-Ex1-5D-lcwgs-1-2,1,1,OcC0800405D;OchCTum004,Och-CTum_004-Ex1-5D-lcwgs-1-1;Och-CTum_004-Ex1-5D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum005,OchCTum005.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9348631,0.0633896,0.0017473,1,0.9348631,K2,0.24892006089976307,1.2826394959242695,0.06513690000000005,OchCTum005,Och-CTum_005,Och-CTum_005-Ex1,1,Och-CTum_005,Och-CTum_005-Ex1,1,Och-CTum_005-Ex1-5E-lcwgs-1-1,OcC0800505E,OchCTum005,Och-CTum_005-Ex1-5E-lcwgs-1-2,1,1,OcC0800505E;OchCTum005,Och-CTum_005-Ex1-5E-lcwgs-1-1;Och-CTum_005-Ex1-5E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum006,OchCTum006.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9364845,0.0613679,0.0021477000000000002,1.0000001,0.9364845,K2,0.2459180957721332,1.2787948305491537,0.06351549999999995,OchCTum006,Och-CTum_006,Och-CTum_006-Ex1,1,Och-CTum_006,Och-CTum_006-Ex1,1,Och-CTum_006-Ex1-5F-lcwgs-1-1,OcC0800605F,OchCTum006,Och-CTum_006-Ex1-5F-lcwgs-1-2,1,1,OcC0800605F;OchCTum006,Och-CTum_006-Ex1-5F-lcwgs-1-1;Och-CTum_006-Ex1-5F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum007,OchCTum007.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9327821,0.0653994,0.0018185,1,0.9327821,K2,0.2547406574494083,1.290126992658235,0.06721789999999994,OchCTum007,Och-CTum_007,Och-CTum_007-Ex1,1,Och-CTum_007,Och-CTum_007-Ex1,1,Och-CTum_007-Ex1-5G-lcwgs-1-1,OcC0800705G,OchCTum007,Och-CTum_007-Ex1-5G-lcwgs-1-2,1,1,OcC0800705G;OchCTum007,Och-CTum_007-Ex1-5G-lcwgs-1-1;Och-CTum_007-Ex1-5G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum008,OchCTum008.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9608609,0.0380565,0.0010825,0.9999999,0.9608609,K2,0.1701494534705083,1.185482012482351,0.03913909999999998,OchCTum008,Och-CTum_008,Och-CTum_008-Ex1,1,Och-CTum_008,Och-CTum_008-Ex1,1,Och-CTum_008-Ex1-5H-lcwgs-1-1,OcC0800805H,OchCTum008,Och-CTum_008-Ex1-5H-lcwgs-1-2,1,1,OcC0800805H;OchCTum008,Och-CTum_008-Ex1-5H-lcwgs-1-1;Och-CTum_008-Ex1-5H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum009,OchCTum009.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8899922,0.1059354,0.0040723,0.9999999,0.8899922,K2,0.3639511963379835,1.4390039837802455,0.1100078,OchCTum009,Och-CTum_009,Och-CTum_009-Ex1,1,Och-CTum_009,Och-CTum_009-Ex1,1,Och-CTum_009-Ex1-6A-lcwgs-1-1,OcC0800906A,OchCTum009,Och-CTum_009-Ex1-6A-lcwgs-1-2,1,1,OcC0800906A;OchCTum009,Och-CTum_009-Ex1-6A-lcwgs-1-1;Och-CTum_009-Ex1-6A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum010,OchCTum010.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9416719,0.055202,0.0031261,1,0.9416719,K2,0.23453092102668296,1.2643155657667111,0.05832809999999999,OchCTum010,Och-CTum_010,Och-CTum_010-Ex1,1,Och-CTum_010,Och-CTum_010-Ex1,1,Och-CTum_010-Ex1-6B-lcwgs-1-1,OcC0801006B,OchCTum010,Och-CTum_010-Ex1-6B-lcwgs-1-2,1,1,OcC0801006B;OchCTum010,Och-CTum_010-Ex1-6B-lcwgs-1-1;Och-CTum_010-Ex1-6B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum011,OchCTum011.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9062624,0.0894908,0.0042468,1,0.9062624,K2,0.32839115061630864,1.3887320694709504,0.09373759999999998,OchCTum011,Och-CTum_011,Och-CTum_011-Ex1,1,Och-CTum_011,Och-CTum_011-Ex1,1,Och-CTum_011-Ex1-6C-lcwgs-1-1,OcC0801106C,OchCTum011,Och-CTum_011-Ex1-6C-lcwgs-1-2,1,1,OcC0801106C;OchCTum011,Och-CTum_011-Ex1-6C-lcwgs-1-1;Och-CTum_011-Ex1-6C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum012,OchCTum012.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.945633,0.0511123,0.0032548,1.0000001,0.945633,K2,0.22349803659762563,1.250443185150936,0.05436699999999994,OchCTum012,Och-CTum_012,Och-CTum_012-Ex1,1,Och-CTum_012,Och-CTum_012-Ex1,1,Och-CTum_012-Ex1-6D-lcwgs-1-1,OcC0801206D,OchCTum012,Och-CTum_012-Ex1-6D-lcwgs-1-2,1,1,OcC0801206D;OchCTum012,Och-CTum_012-Ex1-6D-lcwgs-1-1;Och-CTum_012-Ex1-6D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum013,OchCTum013.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9981554,9.97e-5,0.0017449,1,0.9981554,K2,0.01384342932230164,1.0139396932848708,0.00184459999999997,OchCTum013,Och-CTum_013,Och-CTum_013-Ex1,1,Och-CTum_013,Och-CTum_013-Ex1,1,Och-CTum_013-Ex1-6E-lcwgs-1-1,OcC0801306E,OchCTum013,Och-CTum_013-Ex1-6E-lcwgs-1-2,1,1,OcC0801306E;OchCTum013,Och-CTum_013-Ex1-6E-lcwgs-1-1;Och-CTum_013-Ex1-6E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum014,OchCTum014.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9243317,0.072432,0.0032361,0.9999998,0.9243317,K2,0.2814259509607832,1.3250178763880316,0.07566829999999991,OchCTum014,Och-CTum_014,Och-CTum_014-Ex1,1,Och-CTum_014,Och-CTum_014-Ex1,1,Och-CTum_014-Ex1-6F-lcwgs-1-1,OcC0801406F,OchCTum014,Och-CTum_014-Ex1-6F-lcwgs-1-2,1,1,OcC0801406F;OchCTum014,Och-CTum_014-Ex1-6F-lcwgs-1-1;Och-CTum_014-Ex1-6F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum015,OchCTum015.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8784018,0.1163491,0.005249,0.9999999,0.8784018,K2,0.3917271241171807,1.479533927186765,0.1215982,OchCTum015,Och-CTum_015,Och-CTum_015-Ex1,1,Och-CTum_015,Och-CTum_015-Ex1,1,Och-CTum_015-Ex1-6G-lcwgs-1-1,OcC0801506G,OchCTum015,Och-CTum_015-Ex1-6G-lcwgs-1-2,1,1,OcC0801506G;OchCTum015,Och-CTum_015-Ex1-6G-lcwgs-1-1;Och-CTum_015-Ex1-6G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum016,OchCTum016.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9229854,0.0744436,0.0025709,0.9999999,0.9229854,K2,0.2826844730740958,1.326686490459614,0.07701460000000004,OchCTum016,Och-CTum_016,Och-CTum_016-Ex1,1,Och-CTum_016,Och-CTum_016-Ex1,1,Och-CTum_016-Ex1-6H-lcwgs-1-1,OcC0801606H,OchCTum016,Och-CTum_016-Ex1-6H-lcwgs-1-2,1,1,OcC0801606H;OchCTum016,Och-CTum_016-Ex1-6H-lcwgs-1-1;Och-CTum_016-Ex1-6H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum017,OchCTum017.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9991321,9.93e-5,7.687e-4,1.0000001,0.9991321,K2,0.00729500908811351,1.007321682488361,8.679000000000325e-4,OchCTum017,Och-CTum_017,Och-CTum_017-Ex1,1,Och-CTum_017,Och-CTum_017-Ex1,1,Och-CTum_017-Ex1-7A-lcwgs-1-1,OcC0801707A,OchCTum017,Och-CTum_017-Ex1-7A-lcwgs-1-2,1,1,OcC0801707A;OchCTum017,Och-CTum_017-Ex1-7A-lcwgs-1-1;Och-CTum_017-Ex1-7A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum018,OchCTum018.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9536198,0.0449679,0.0014123,1,0.9536198,K2,0.19403760173741913,1.2141419359441767,0.04638019999999998,OchCTum018,Och-CTum_018,Och-CTum_018-Ex1,1,Och-CTum_018,Och-CTum_018-Ex1,1,Och-CTum_018-Ex1-7B-lcwgs-1-1,OcC0801807B,OchCTum018,Och-CTum_018-Ex1-7B-lcwgs-1-2,1,1,OcC0801807B;OchCTum018,Och-CTum_018-Ex1-7B-lcwgs-1-1;Och-CTum_018-Ex1-7B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum019,OchCTum019.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9986657,1e-4,0.0012343,1,0.9986657,K2,0.01052086070682659,1.0105763995631392,0.00133430000000001,OchCTum019,Och-CTum_019,Och-CTum_019-Ex1,1,Och-CTum_019,Och-CTum_019-Ex1,1,Och-CTum_019-Ex1-7C-lcwgs-1-1,OcC0801907C,OchCTum019,Och-CTum_019-Ex1-7C-lcwgs-1-2,1,1,OcC0801907C;OchCTum019,Och-CTum_019-Ex1-7C-lcwgs-1-1;Och-CTum_019-Ex1-7C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum020,OchCTum020.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9998032,9.83e-5,9.83e-5,0.9999998,0.9998032,K2,0.00201090448556699,1.002012927709935,1.9679999999999695e-4,OchCTum020,Och-CTum_020,Och-CTum_020-Ex1,1,Och-CTum_020,Och-CTum_020-Ex1,1,Och-CTum_020-Ex1-7D-lcwgs-1-1,OcC0802007D,OchCTum020,Och-CTum_020-Ex1-7D-lcwgs-1-2,1,1,OcC0802007D;OchCTum020,Och-CTum_020-Ex1-7D-lcwgs-1-1;Och-CTum_020-Ex1-7D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum021,OchCTum021.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.999802,9.9e-5,9.9e-5,1,0.999802,K2,0.00202361775685633,1.0020256666530971,1.979999999999205e-4,OchCTum021,Och-CTum_021,Och-CTum_021-Ex1,1,Och-CTum_021,Och-CTum_021-Ex1,1,Och-CTum_021-Ex1-7E-lcwgs-1-1,OcC0802107E,OchCTum021,Och-CTum_021-Ex1-7E-lcwgs-1-2,1,1,OcC0802107E;OchCTum021,Och-CTum_021-Ex1-7E-lcwgs-1-1;Och-CTum_021-Ex1-7E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum022,OchCTum022.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.891239,0.1063003,0.0024607,1,0.891239,K2,0.35567256489003,1.4271401759505131,0.108761,OchCTum022,Och-CTum_022,Och-CTum_022-Ex1,1,Och-CTum_022,Och-CTum_022-Ex1,1,Och-CTum_022-Ex1-7F-lcwgs-1-1,OcC0802207F,OchCTum022,Och-CTum_022-Ex1-7F-lcwgs-1-2,1,1,OcC0802207F;OchCTum022,Och-CTum_022-Ex1-7F-lcwgs-1-1;Och-CTum_022-Ex1-7F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum023,OchCTum023.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9018754,0.0961005,0.0020241,1,0.9018754,K2,0.3308014884562834,1.392083420248844,0.0981246,OchCTum023,Och-CTum_023,Och-CTum_023-Ex1,1,Och-CTum_023,Och-CTum_023-Ex1,1,Och-CTum_023-Ex1-7G-lcwgs-1-1,OcC0802307G,OchCTum023,Och-CTum_023-Ex1-7G-lcwgs-1-2,1,1,OcC0802307G;OchCTum023,Och-CTum_023-Ex1-7G-lcwgs-1-1;Och-CTum_023-Ex1-7G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum024,OchCTum024.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9998034,9.83e-5,9.83e-5,1,0.9998034,K2,0.00201070452491085,1.0020127273467927,1.9659999999999125e-4,OchCTum024,Och-CTum_024,Och-CTum_024-Ex1,1,Och-CTum_024,Och-CTum_024-Ex1,1,Och-CTum_024-Ex1-7H-lcwgs-1-1,OcC0802407H,OchCTum024,Och-CTum_024-Ex1-7H-lcwgs-1-2,1,1,OcC0802407H;OchCTum024,Och-CTum_024-Ex1-7H-lcwgs-1-1;Och-CTum_024-Ex1-7H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum025,OchCTum025.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9998035,9.82e-5,9.82e-5,0.9999999,0.9998035,K2,0.00200895894549765,1.0020109782555306,1.9649999999993284e-4,OchCTum025,Och-CTum_025,Och-CTum_025-Ex1,1,Och-CTum_025,Och-CTum_025-Ex1,1,Och-CTum_025-Ex1-8A-lcwgs-1-1,OcC0802508A,OchCTum025,Och-CTum_025-Ex1-8A-lcwgs-1-2,1,1,OcC0802508A;OchCTum025,Och-CTum_025-Ex1-8A-lcwgs-1-1;Och-CTum_025-Ex1-8A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum026,OchCTum026.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.953356,0.0449199,0.0017241,1,0.953356,K2,0.19589019051094889,1.216393326470672,0.04664400000000002,OchCTum026,Och-CTum_026,Och-CTum_026-Ex1,1,Och-CTum_026,Och-CTum_026-Ex1,1,Och-CTum_026-Ex1-8B-lcwgs-1-1,OcC0802608B,OchCTum026,Och-CTum_026-Ex1-8B-lcwgs-1-2,1,1,OcC0802608B;OchCTum026,Och-CTum_026-Ex1-8B-lcwgs-1-1;Och-CTum_026-Ex1-8B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum027,OchCTum027.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9397783,0.0584935,0.0017282,1,0.9397783,K2,0.23541702049106897,1.2654363716117458,0.06022169999999993,OchCTum027,Och-CTum_027,Och-CTum_027-Ex1,1,Och-CTum_027,Och-CTum_027-Ex1,1,Och-CTum_027-Ex1-8C-lcwgs-1-1,OcC0802708C,OchCTum027,Och-CTum_027-Ex1-8C-lcwgs-1-2,1,1,OcC0802708C;OchCTum027,Och-CTum_027-Ex1-8C-lcwgs-1-1;Och-CTum_027-Ex1-8C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum028,OchCTum028.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9415515,0.0567251,0.0017234,1,0.9415515,K2,0.23044773743401548,1.2591636584422288,0.05844850000000001,OchCTum028,Och-CTum_028,Och-CTum_028-Ex1,1,Och-CTum_028,Och-CTum_028-Ex1,1,Och-CTum_028-Ex1-8D-lcwgs-1-1,OcC0802808D,OchCTum028,Och-CTum_028-Ex1-8D-lcwgs-1-2,1,1,OcC0802808D;OchCTum028,Och-CTum_028-Ex1-8D-lcwgs-1-1;Och-CTum_028-Ex1-8D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum029,OchCTum029.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9648863,0.0337142,0.0013994,0.9999999,0.9648863,K2,0.15797193672500728,1.1711333284098553,0.03511369999999991,OchCTum029,Och-CTum_029,Och-CTum_029-Ex1,1,Och-CTum_029,Och-CTum_029-Ex1,1,Och-CTum_029-Ex1-8E-lcwgs-1-1,OcC0802908E,OchCTum029,Och-CTum_029-Ex1-8E-lcwgs-1-2,1,1,OcC0802908E;OchCTum029,Och-CTum_029-Ex1-8E-lcwgs-1-1;Och-CTum_029-Ex1-8E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum030,OchCTum030.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9988039,9.96e-5,0.0010965,1,0.9988039,K2,0.00958647396415473,1.0096325713918657,0.00119609999999992,OchCTum030,Och-CTum_030,Och-CTum_030-Ex1,1,Och-CTum_030,Och-CTum_030-Ex1,1,Och-CTum_030-Ex1-8F-lcwgs-1-1,OcC0803008F,OchCTum030,Och-CTum_030-Ex1-8F-lcwgs-1-2,1,1,OcC0803008F;OchCTum030,Och-CTum_030-Ex1-8F-lcwgs-1-1;Och-CTum_030-Ex1-8F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum031,OchCTum031.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.959857,0.0393904,7.526e-4,1,0.959857,K2,0.17213668555344322,1.1878401827110137,0.04014300000000004,OchCTum031,Och-CTum_031,Och-CTum_031-Ex1,1,Och-CTum_031,Och-CTum_031-Ex1,1,Och-CTum_031-Ex1-8G-lcwgs-1-1,OcC0803108G,OchCTum031,Och-CTum_031-Ex1-8G-lcwgs-1-2,1,1,OcC0803108G;OchCTum031,Och-CTum_031-Ex1-8G-lcwgs-1-1;Och-CTum_031-Ex1-8G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum032,OchCTum032.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9755189,0.023412,0.0010691,1,0.9755189,K2,0.11939311682773468,1.126812800303969,0.02448110000000003,OchCTum032,Och-CTum_032,Och-CTum_032-Ex1,1,Och-CTum_032,Och-CTum_032-Ex1,1,Och-CTum_032-Ex1-8H-lcwgs-1-1,OcC0803208H,OchCTum032,Och-CTum_032-Ex1-8H-lcwgs-1-2,1,1,OcC0803208H;OchCTum032,Och-CTum_032-Ex1-8H-lcwgs-1-1;Och-CTum_032-Ex1-8H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum033,OchCTum033.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8844033,0.1101313,0.0054653,0.9999999,0.8844033,K2,0.3800712202360162,1.462388737396484,0.1155967,OchCTum033,Och-CTum_033,Och-CTum_033-Ex1,1,Och-CTum_033,Och-CTum_033-Ex1,1,Och-CTum_033-Ex1-9A-lcwgs-1-1,OcC0803309A,OchCTum033,Och-CTum_033-Ex1-9A-lcwgs-1-2,1,1,OcC0803309A;OchCTum033,Och-CTum_033-Ex1-9A-lcwgs-1-1;Och-CTum_033-Ex1-9A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum034,OchCTum034.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9004441,0.0962514,0.0033044,0.9999999,0.9004441,K2,0.3386079154060112,1.4029931453595643,0.09955590000000004,OchCTum034,Och-CTum_034,Och-CTum_034-Ex1,1,Och-CTum_034,Och-CTum_034-Ex1,1,Och-CTum_034-Ex1-9B-lcwgs-1-1,OcC0803409B,OchCTum034,Och-CTum_034-Ex1-9B-lcwgs-1-2,1,1,OcC0803409B;OchCTum034,Och-CTum_034-Ex1-9B-lcwgs-1-1;Och-CTum_034-Ex1-9B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum035,OchCTum035.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8724439,0.1203172,0.007239,1.0000001,0.8724439,K2,0.4095133273565473,1.50608463653432,0.12755609999999995,OchCTum035,Och-CTum_035,Och-CTum_035-Ex1,1,Och-CTum_035,Och-CTum_035-Ex1,1,Och-CTum_035-Ex1-9C-lcwgs-1-1,OcC0803509C,OchCTum035,Och-CTum_035-Ex1-9C-lcwgs-1-2,1,1,OcC0803509C;OchCTum035,Och-CTum_035-Ex1-9C-lcwgs-1-1;Och-CTum_035-Ex1-9C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum036,OchCTum036.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.860077,0.1339381,0.005985,1.0000001,0.860077,K2,0.429542657365773,1.536554630886619,0.13992300000000002,OchCTum036,Och-CTum_036,Och-CTum_036-Ex1,1,Och-CTum_036,Och-CTum_036-Ex1,1,Och-CTum_036-Ex1-9D-lcwgs-1-1,OcC0803609D,OchCTum036,Och-CTum_036-Ex1-9D-lcwgs-1-2,1,1,OcC0803609D;OchCTum036,Och-CTum_036-Ex1-9D-lcwgs-1-1;Och-CTum_036-Ex1-9D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum037,OchCTum037.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8758881,0.118368,0.0057439,1,0.8758881,K2,0.39829853649359176,1.4892885705359695,0.12411190000000004,OchCTum037,Och-CTum_037,Och-CTum_037-Ex1,1,Och-CTum_037,Och-CTum_037-Ex1,1,Och-CTum_037-Ex1-9E-lcwgs-1-1,OcC0803709E,OchCTum037,Och-CTum_037-Ex1-9E-lcwgs-1-2,1,1,OcC0803709E;OchCTum037,Och-CTum_037-Ex1-9E-lcwgs-1-1;Och-CTum_037-Ex1-9E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum038,OchCTum038.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.8719073,0.1260777,0.002015,1,0.8719073,K2,0.3931104775742218,1.4815820618802318,0.12809269999999995,OchCTum038,Och-CTum_038,Och-CTum_038-Ex1,1,Och-CTum_038,Och-CTum_038-Ex1,1,Och-CTum_038-Ex1-9F-lcwgs-1-1,OcC0803809F,OchCTum038,Och-CTum_038-Ex1-9F-lcwgs-1-2,1,1,OcC0803809F;OchCTum038,Och-CTum_038-Ex1-9F-lcwgs-1-1;Och-CTum_038-Ex1-9F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum039,OchCTum039.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9995598,9.9e-5,3.412e-4,1,0.9995598,K2,0.00407673562032401,1.0040850568109052,4.402000000000017e-4,OchCTum039,Och-CTum_039,Och-CTum_039-Ex1,1,Och-CTum_039,Och-CTum_039-Ex1,1,Och-CTum_039-Ex1-9G-lcwgs-1-1,OcC0803909G,OchCTum039,Och-CTum_039-Ex1-9G-lcwgs-1-2,1,1,OcC0803909G;OchCTum039,Och-CTum_039-Ex1-9G-lcwgs-1-1;Och-CTum_039-Ex1-9G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum040,OchCTum040.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.851269,0.1422591,0.0064719,1,0.851269,K2,0.44711781964767927,1.5637985346253245,0.14873099999999995,OchCTum040,Och-CTum_040,Och-CTum_040-Ex1,1,Och-CTum_040,Och-CTum_040-Ex1,1,Och-CTum_040-Ex1-9H-lcwgs-1-1,OcC0804009H,OchCTum040,Och-CTum_040-Ex1-9H-lcwgs-1-2,1,1,OcC0804009H;OchCTum040,Och-CTum_040-Ex1-9H-lcwgs-1-1;Och-CTum_040-Ex1-9H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCTum041,OchCTum041.merged.rmdup.merged.realn.bam,Contemporary,Tum,0.9380254,0.0580035,0.0039711,1,0.9380254,K2,0.24711887076282568,1.2803312976909484,0.06197459999999999,OchCTum041,Och-CTum_041,Och-CTum_041-Ex1,1,Och-CTum_041,Och-CTum_041-Ex1,1,Och-CTum_041-Ex1-10A-lcwgs-1-1,OcC0804110A,OchCTum041,Och-CTum_041-Ex1-10A-lcwgs-1-2,1,1,OcC0804110A;OchCTum041,Och-CTum_041-Ex1-10A-lcwgs-1-1;Och-CTum_041-Ex1-10A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
